,Material,Space Group,hform,Z_x,Electronegativity_x,IonizationPotential_x,ElectronAffinity_x,HOMO_x,LUMO_x,r_s_orbital_x,r_p_orbital_x,r_d_orbital_x,r_atomic_nonbonded_x,r_valence_lastorbital_x,r_covalent_x,Valence_x,PeriodicColumn_x,PeriodicColumn_upto18_x,NumberUnfilledOrbitals_x,Polarizability_x,Z_y,Electronegativity_y,IonizationPotential_y,ElectronAffinity_y,HOMO_y,LUMO_y,r_s_orbital_y,r_p_orbital_y,r_d_orbital_y,r_atomic_nonbonded_y,r_valence_lastorbital_y,r_covalent_y,Valence_y,PeriodicColumn_y,PeriodicColumn_upto18_y,NumberUnfilledOrbitals_y,Polarizability_y
492,OsTe2,P-4m2,0.4515838572435153,76,2.2,-9.1155,-1.8446,-6.0059,-0.0685,1.3156,1.5096,0.7190000000000001,1.28,0.7190000000000001,1.44,22.0,8.0,8.0,4.0,57.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
493,PbTe2,P-6m2,0.12729060712866,82,2.33,-6.54,-0.7047,-3.4960000000000004,2.5655,1.0396,1.4049,0.5676,1.47,1.4049,1.46,28.0,4.0,14.0,4.0,47.71,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
494,PbTe2,P-4m2,0.14263849221614144,82,2.33,-6.54,-0.7047,-3.4960000000000004,2.5655,1.0396,1.4049,0.5676,1.47,1.4049,1.46,28.0,4.0,14.0,4.0,47.71,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
495,PbTe2,P-3m1,0.10239507123582452,82,2.33,-6.54,-0.7047,-3.4960000000000004,2.5655,1.0396,1.4049,0.5676,1.47,1.4049,1.46,28.0,4.0,14.0,4.0,47.71,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
496,PdTe2,P-3m1,-0.26266836345737526,46,2.2,-8.97,-0.5361,-4.1184,-3.4298,1.4218,1.4577,0.5805,1.31,0.5805,1.39,10.0,10.0,10.0,0.0,32.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
497,PdTe2,P-4m2,-0.03935942826828054,46,2.2,-8.97,-0.5361,-4.1184,-3.4298,1.4218,1.4577,0.5805,1.31,0.5805,1.39,10.0,10.0,10.0,0.0,32.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
498,PdTe2,P-6m2,-0.1219610382215599,46,2.2,-8.97,-0.5361,-4.1184,-3.4298,1.4218,1.4577,0.5805,1.31,0.5805,1.39,10.0,10.0,10.0,0.0,32.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
499,PtTe2,P-4m2,0.0677023615026986,78,2.28,-9.1302,-2.2143,-5.312,0.8213,0.9879,1.4721,0.6707,1.28,0.6707,1.36,24.0,10.0,10.0,2.0,44.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
500,PtTe2,P-3m1,-0.3922364310741286,78,2.28,-9.1302,-2.2143,-5.312,0.8213,0.9879,1.4721,0.6707,1.28,0.6707,1.36,24.0,10.0,10.0,2.0,44.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
501,PtTe2,P-6m2,-0.09334179052884058,78,2.28,-9.1302,-2.2143,-5.312,0.8213,0.9879,1.4721,0.6707,1.28,0.6707,1.36,24.0,10.0,10.0,2.0,44.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
502,RbTe2,Pmm2,-0.09344437719533764,37,0.82,-4.1437,-0.4859,-2.2313,-0.1321,2.3142,2.517,1.9965,2.11,2.3142,2.2,1.0,1.0,1.0,1.0,318.8,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
503,ReTe2,P-3m1,0.3080286912754507,75,1.9,-9.41,-1.0563,-5.3736,-0.267,1.3561,1.5549,0.7516,1.59,0.7516,1.51,21.0,7.0,7.0,5.0,65.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
504,ReTe2,P-6m2,0.1806021591658471,75,1.9,-9.41,-1.0563,-5.3736,-0.267,1.3561,1.5549,0.7516,1.59,0.7516,1.51,21.0,7.0,7.0,5.0,65.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
505,ReTe2,P-4m2,0.5914275382498863,75,1.9,-9.41,-1.0563,-5.3736,-0.267,1.3561,1.5549,0.7516,1.59,0.7516,1.51,21.0,7.0,7.0,5.0,65.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
506,RhTe2,P-6m2,-0.23505683228263288,45,2.28,-8.3124,-0.6679,-3.5046,-3.3159,1.4607,1.5004,0.6129,1.35,0.6129,1.42,9.0,9.0,9.0,3.0,58.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
507,RhTe2,P-4m2,-0.03622666003010563,45,2.28,-8.3124,-0.6679,-3.5046,-3.3159,1.4607,1.5004,0.6129,1.35,0.6129,1.42,9.0,9.0,9.0,3.0,58.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
508,RhTe2,P-3m1,-0.3390607438078046,45,2.28,-8.3124,-0.6679,-3.5046,-3.3159,1.4607,1.5004,0.6129,1.35,0.6129,1.42,9.0,9.0,9.0,3.0,58.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
509,RuTe2,P-4m2,0.17151458088575686,44,2.2,-7.567,-1.0654,-3.596,1.1132,1.4868,1.548,0.6473,1.26,0.6473,1.46,8.0,8.0,8.0,4.0,65.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
510,RuTe2,P-3m1,-0.006787368092132577,44,2.2,-7.567,-1.0654,-3.596,1.1132,1.4868,1.548,0.6473,1.26,0.6473,1.46,8.0,8.0,8.0,4.0,65.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
511,RuTe2,P-6m2,-0.031932082777773964,44,2.2,-7.567,-1.0654,-3.596,1.1132,1.4868,1.548,0.6473,1.26,0.6473,1.46,8.0,8.0,8.0,4.0,65.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
512,SbTe2,P-6m2,0.13059927014898362,51,2.05,-8.2918,-1.5672,-4.8268,4.7346,1.0035,1.24,0.4483,1.38,1.24,1.39,15.0,5.0,15.0,3.0,42.55,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
513,SbTe2,P-4m2,0.2507439763836003,51,2.05,-8.2918,-1.5672,-4.8268,4.7346,1.0035,1.24,0.4483,1.38,1.24,1.39,15.0,5.0,15.0,3.0,42.55,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
514,SbTe2,P-3m1,0.004072947008176915,51,2.05,-8.2918,-1.5672,-4.8268,4.7346,1.0035,1.24,0.4483,1.38,1.24,1.39,15.0,5.0,15.0,3.0,42.55,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
515,ScTe2,P-6m2,-0.7429842809259029,21,1.36,-7.0542,0.8386,-3.2357,-0.1844,1.6506,1.6230000000000002,0.5809,1.44,0.5809,1.7,3.0,3.0,3.0,9.0,107.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
516,ScTe2,P-4m2,-0.5729565055813062,21,1.36,-7.0542,0.8386,-3.2357,-0.1844,1.6506,1.6230000000000002,0.5809,1.44,0.5809,1.7,3.0,3.0,3.0,9.0,107.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
517,ScTe2,P-3m1,-0.8754935975589989,21,1.36,-7.0542,0.8386,-3.2357,-0.1844,1.6506,1.6230000000000002,0.5809,1.44,0.5809,1.7,3.0,3.0,3.0,9.0,107.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
518,SnTe2,P-6m2,0.11756021807268269,50,1.96,-6.831,-0.8358,-3.6934,2.8969,1.0659999999999998,1.3554,0.4694,1.41,1.3554,1.39,14.0,4.0,14.0,4.0,56.34,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
519,SnTe2,P-3m1,-0.07123117910803482,50,1.96,-6.831,-0.8358,-3.6934,2.8969,1.0659999999999998,1.3554,0.4694,1.41,1.3554,1.39,14.0,4.0,14.0,4.0,56.34,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
520,SnTe2,P-4m2,-0.04638137744301692,50,1.96,-6.831,-0.8358,-3.6934,2.8969,1.0659999999999998,1.3554,0.4694,1.41,1.3554,1.39,14.0,4.0,14.0,4.0,56.34,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
521,SrTe2,P-4m2,-0.35867194879519043,38,0.95,-5.8607,0.9177,-3.5253,-1.1102,1.9583,2.2671,1.0556,1.92,1.9583,1.95,2.0,2.0,2.0,0.0,197.2,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
522,TaTe2,P-3m1,-0.33625116496216734,73,1.5,-7.6933,0.2096,-3.5963,-0.4436,1.4665,1.6644,0.8370000000000001,1.38,0.8370000000000001,1.7,19.0,5.0,5.0,7.0,88.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
523,TaTe2,P-6m2,-0.34196415314535616,73,1.5,-7.6933,0.2096,-3.5963,-0.4436,1.4665,1.6644,0.8370000000000001,1.38,0.8370000000000001,1.7,19.0,5.0,5.0,7.0,88.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
524,TiTe2,P-6m2,-0.5908026985863012,22,1.54,-7.3405,0.2887,-4.2515,-0.1659,1.5455,1.5379,0.5192,1.36,0.5192,1.6,4.0,4.0,4.0,8.0,92.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
525,TiTe2,P-4m2,-0.36152462742281877,22,1.54,-7.3405,0.2887,-4.2515,-0.1659,1.5455,1.5379,0.5192,1.36,0.5192,1.6,4.0,4.0,4.0,8.0,92.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
526,TiTe2,P-3m1,-0.6910089069842632,22,1.54,-7.3405,0.2887,-4.2515,-0.1659,1.5455,1.5379,0.5192,1.36,0.5192,1.6,4.0,4.0,4.0,8.0,92.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
527,TlTe2,P-4m2,0.16376302906240525,81,2.04,-5.1215,0.0916,-2.3692,2.6329,1.0974,1.5446,0.5904,1.48,1.5446,1.45,27.0,3.0,13.0,5.0,51.6,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
528,WTe2,P-3m1,0.0793725233410143,74,2.36,-8.8329,-0.4374,-4.4864,-0.3665,1.4074,1.6061,0.7906,1.46,0.7906,1.62,20.0,6.0,6.0,6.0,75.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
529,WTe2,P-6m2,-0.10947177197261719,74,2.36,-8.8329,-0.4374,-4.4864,-0.3665,1.4074,1.6061,0.7906,1.46,0.7906,1.62,20.0,6.0,6.0,6.0,75.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
530,WTe2,P-4m2,0.5824922556963396,74,2.36,-8.8329,-0.4374,-4.4864,-0.3665,1.4074,1.6061,0.7906,1.46,0.7906,1.62,20.0,6.0,6.0,6.0,75.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
531,YTe2,P-4m2,-0.6323960573801598,39,1.22,-6.1707,0.6624,-2.5187,-0.9887,1.7851,1.9482,0.9426,1.62,0.9426,1.9,3.0,3.0,3.0,9.0,153.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
532,ZnTe2,P-4m2,-0.07762181014447507,30,1.65,-9.8943,1.9968,-5.9772,-0.7858,1.1068,1.6435,0.2997,1.31,1.1068,1.22,12.0,2.0,12.0,0.0,38.666,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
533,ZrTe2,P-4m2,-0.5234110487598324,40,1.33,-6.6339,-0.0117,-3.6022,-0.5279,1.6694,1.7575,0.8444,1.48,0.8444,1.75,4.0,4.0,4.0,8.0,121.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
534,ZrTe2,P-3m1,-0.884506753962046,40,1.33,-6.6339,-0.0117,-3.6022,-0.5279,1.6694,1.7575,0.8444,1.48,0.8444,1.75,4.0,4.0,4.0,8.0,121.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
535,ZrTe2,P-6m2,-0.7865756072655975,40,1.33,-6.6339,-0.0117,-3.6022,-0.5279,1.6694,1.7575,0.8444,1.48,0.8444,1.75,4.0,4.0,4.0,8.0,121.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
536,CoTe2,P-3m1,-0.1497181760213889,27,1.88,-7.4741,-1.3745,-4.4102,0.2412,1.2965,1.6081,0.359,1.26,0.359,1.26,9.0,9.0,9.0,3.0,53.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
537,CoTe2,P-4m2,0.14470142383304344,27,1.88,-7.4741,-1.3745,-4.4102,0.2412,1.2965,1.6081,0.359,1.26,0.359,1.26,9.0,9.0,9.0,3.0,53.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
538,CoTe2,P-6m2,-0.062589125495073,27,1.88,-7.4741,-1.3745,-4.4102,0.2412,1.2965,1.6081,0.359,1.26,0.359,1.26,9.0,9.0,9.0,3.0,53.0,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
539,SiTe2,P-3m1,0.048833990544534224,14,1.9,-7.6857,-0.8063,-4.0809,3.7444,0.9466,1.1405,1.1619,1.11,1.1405,1.11,4.0,4.0,14.0,4.0,37.31,52,2.1,-9.696,-2.4472,-5.9517,3.9881,0.9497,1.1492,0.4293,1.35,1.1492,1.38,16.0,6.0,16.0,2.0,37.0
540,AuO2,P-4m2,0.8858319769737418,79,2.54,-9.3842,-2.3142,-5.7531,0.7024,1.2274,1.4369,0.6436,1.44,1.2274,1.36,25.0,1.0,11.0,1.0,36.1,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
541,BiO2,P-4m2,-0.6758785053788069,83,2.02,-7.8723,-1.5162,-4.5686,2.1526,0.9899,1.3017,0.5469,1.46,1.3017,1.48,29.0,5.0,15.0,3.0,50.0,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
542,CdO2,P-1,0.04172963808233258,48,1.69,-9.2605,1.6111,-5.657,-0.9432,1.2355,1.804,0.5192,1.48,1.2355,1.44,12.0,2.0,12.0,0.0,46.8,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
543,CrO2,P-6m2,-1.6927704412835425,24,1.66,-7.3295,-0.7587,-4.4654,0.49,1.4266,1.4063,0.4392,1.27,0.4392,1.39,6.0,6.0,6.0,6.0,78.0,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
544,CsO2,P-4m2,0.6205309343094155,55,0.79,-3.8463,-0.5091,-2.0859,-0.2279,2.5357,2.7555,1.8065,2.25,2.5357,2.44,1.0,1.0,1.0,1.0,399.9,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
545,FeO2,P-4m2,-0.9401573292100167,26,1.83,-7.4058,-1.4423,-4.4232,-0.5256,1.3369,1.7071,0.3822,1.25,0.3822,1.32,8.0,8.0,8.0,4.0,58.0,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
546,GeO2,P-4m2,-1.495921139943596,32,2.01,-7.3928,-0.7121,-3.8948,3.4236,0.922,1.1721,0.2666,1.22,1.1721,1.2,14.0,4.0,14.0,4.0,39.43,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
547,GeO2,P-3m1,-1.5697177500420274,32,2.01,-7.3928,-0.7121,-3.8948,3.4236,0.922,1.1721,0.2666,1.22,1.1721,1.2,14.0,4.0,14.0,4.0,39.43,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
548,GeO2,P-6m2,-1.0095215974180622,32,2.01,-7.3928,-0.7121,-3.8948,3.4236,0.922,1.1721,0.2666,1.22,1.1721,1.2,14.0,4.0,14.0,4.0,39.43,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
549,HfO2,P-4m2,-3.0074831337061156,72,1.3,-6.4985,0.7772,-2.6937,-0.4781,1.5366,1.7316,0.8951,1.5,0.8951,1.75,18.0,4.0,4.0,8.0,109.0,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
550,HfO2,P-3m1,-3.3032604052982784,72,1.3,-6.4985,0.7772,-2.6937,-0.4781,1.5366,1.7316,0.8951,1.5,0.8951,1.75,18.0,4.0,4.0,8.0,109.0,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
551,HfO2,P-6m2,-2.747372035827334,72,1.3,-6.4985,0.7772,-2.6937,-0.4781,1.5366,1.7316,0.8951,1.5,0.8951,1.75,18.0,4.0,4.0,8.0,109.0,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
552,HgO2,Pmm2,0.5466298564461406,80,2.0,-10.719000000000001,1.6880000000000002,-6.808,0.8594,1.1675,1.8734,0.6158,1.49,1.1675,1.32,26.0,2.0,12.0,0.0,34.27,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
553,HgO2,P-3m1,0.3923930491474401,80,2.0,-10.719000000000001,1.6880000000000002,-6.808,0.8594,1.1675,1.8734,0.6158,1.49,1.1675,1.32,26.0,2.0,12.0,0.0,34.27,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
554,HgO2,P-1,0.2890882142013987,80,2.0,-10.719000000000001,1.6880000000000002,-6.808,0.8594,1.1675,1.8734,0.6158,1.49,1.1675,1.32,26.0,2.0,12.0,0.0,34.27,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
555,IrO2,P-3m1,-0.6542634528596037,77,2.2,-8.8201,-2.541,-5.6901,0.5069,0.9966,1.4695,0.6939,1.37,0.6939,1.41,23.0,9.0,9.0,3.0,51.0,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
556,IrO2,P-4m2,-0.16693218289589495,77,2.2,-8.8201,-2.541,-5.6901,0.5069,0.9966,1.4695,0.6939,1.37,0.6939,1.41,23.0,9.0,9.0,3.0,51.0,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
557,MoO2,P-6m2,-1.979256807999711,42,2.16,-6.8668,-1.5561,-4.3183,-0.1345,1.5418,1.6626,0.7271,1.45,0.7271,1.54,6.0,6.0,6.0,6.0,86.0,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
558,MoO2,P-3m1,-1.6691478797034616,42,2.16,-6.8668,-1.5561,-4.3183,-0.1345,1.5418,1.6626,0.7271,1.45,0.7271,1.54,6.0,6.0,6.0,6.0,86.0,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
559,MoO2,P-4m2,-1.470410814251591,42,2.16,-6.8668,-1.5561,-4.3183,-0.1345,1.5418,1.6626,0.7271,1.45,0.7271,1.54,6.0,6.0,6.0,6.0,86.0,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
560,NiO2,P-3m1,-0.7088421674728119,28,1.91,-7.5452,-1.2886,-4.3916,0.5082,1.2589,1.57,0.3377,1.21,0.3377,1.24,10.0,10.0,10.0,2.0,48.0,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
561,OsO2,P-4m2,-0.3676472132237916,76,2.2,-9.1155,-1.8446,-6.0059,-0.0685,1.3156,1.5096,0.7190000000000001,1.28,0.7190000000000001,1.44,22.0,8.0,8.0,4.0,57.0,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
562,PbO2,P-4m2,-0.5587378793325636,82,2.33,-6.54,-0.7047,-3.4960000000000004,2.5655,1.0396,1.4049,0.5676,1.47,1.4049,1.46,28.0,4.0,14.0,4.0,47.71,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
563,PbO2,P-3m1,-0.8035466170444773,82,2.33,-6.54,-0.7047,-3.4960000000000004,2.5655,1.0396,1.4049,0.5676,1.47,1.4049,1.46,28.0,4.0,14.0,4.0,47.71,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
564,PbO2,P-6m2,-0.4340516815073219,82,2.33,-6.54,-0.7047,-3.4960000000000004,2.5655,1.0396,1.4049,0.5676,1.47,1.4049,1.46,28.0,4.0,14.0,4.0,47.71,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
565,PdO2,P-6m2,0.4439975062710418,46,2.2,-8.97,-0.5361,-4.1184,-3.4298,1.4218,1.4577,0.5805,1.31,0.5805,1.39,10.0,10.0,10.0,0.0,32.0,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
566,PdO2,P-4m2,0.3488053400752638,46,2.2,-8.97,-0.5361,-4.1184,-3.4298,1.4218,1.4577,0.5805,1.31,0.5805,1.39,10.0,10.0,10.0,0.0,32.0,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
567,PdO2,P-3m1,-0.3994217711348084,46,2.2,-8.97,-0.5361,-4.1184,-3.4298,1.4218,1.4577,0.5805,1.31,0.5805,1.39,10.0,10.0,10.0,0.0,32.0,8,3.44,-16.305999999999997,-2.8171,-9.0305,4.2084,0.4608,0.4333,1.075,0.73,0.4333,0.66,6.0,6.0,16.0,2.0,5.24
